bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-215_T2w	0.4865080902121875	2.7964496484350936	0.5300324100142305	595.6116656322389	2.9917866666666666	2.85784	3.25068	2.86684	0.19559076805592368	0.4226615837325533	0.381747648211523	1.8364843130111694	0.5545385181903844	0.0	0.005233559499094595	28.75673746967106	12.880449624803578	15.669270551339112	176	256	256	6.2187284352081145	9.690479458180516	7.83864645851659	7.606731482161142	109.88232966311051	46.163322259987034	61.599923172245646	28.754117593639393	1.0	1.0	1.0	1789.1831365457936	22.784089474288283	44.37020789470522	38.54644313454628	3127245.0	15.197826698422432	91.18696019053459	46.32785930271854	6.480022108265965	386.196610536555	3684.244499097142	3821.4468260854483	64929.0	2434.0295854210854	4331.431551486254	614.5014110035063	0.16938471179270476	162.1320842148249	1605.7467884196913	1605.4508661478758	32849.0	1337.1370564699173	1881.8984847515821	165.67048473298092	-0.004427612197992037	132.4246526350899	993.7112972763676	1000.0000159442425	169334.0	764.7860539667308	1195.5340655893087	131.46212214019775	0.14540167152881622	0.4243585765361786	0.46425870060920715	0.2274228117940103
sub-216_T2w	0.23721635496089627	3.568011572306125	0.5497656155499309	279.3200666601314	2.54182	2.49158	2.74813	2.38575	0.3177976006166601	0.11850969515492608	0.5636927042284138	1.7453603744506836	0.3541778743267061	0.0	0.005815673854954537	16.48105397483123	59.021721979159196	11.42903887654331	176	256	256	7.608052731832516	5.068457579743732	6.903704152351952	8.034602145479605	35.57959734972939	70.30555752696047	41.94203974208343	19.940964349560424	1.0	1.0	1.0	266.8804042349457	32.85379517978936	64.46159954152337	59.528604224324226	3419087.0	22.058822885155678	127.01450072228909	41.639618349902065	1.9194396987066522	201.45349862516292	1799.844255536655	1784.246523231268	21138.0	1457.8817060105503	2208.415527764708	234.51524074643712	4.166580583639288	484.4441434692576	3364.636318347314	3525.6848285347223	20717.0	2019.601069137454	4150.886260718107	695.596180978359	1.0956998102426843	114.68961226399193	997.9522596851148	999.9999707937241	255502.0	790.6929664313793	1193.7952914834023	124.46142270064202	0.11273227632045746	0.09508001804351807	0.4664703607559204	0.24084811139952936
sub-217_T2w	0.5361265710608805	2.3708001978944733	0.6202033075155272	171.89295745092974	2.900653333333333	2.92594	2.99377	2.78225	0.22704885504095498	0.5154664270720072	0.2574847178870378	1.6039259433746338	0.35244352817535396	0.00016385605875454025	0.0019948010373644427	21.89353770627189	10.37484339167833	19.086884126606936	176	256	256	6.962740414408795	7.824118158142957	7.2979883499047915	7.1071064771626205	58.84234303362878	24.88108294673804	32.971305660489605	15.190491001102002	1.0	1.0	1.0	661.8351598127657	43.12805606643939	93.02864143976059	79.55621337890625	3022503.0	26.383438110351562	185.0899658203125	93.72092301810606	3.9698623767202745	381.13165826155745	3767.233500468021	3873.629913330078	60100.0	2633.445962524414	4434.995061492919	556.3323427427459	0.034292219139448576	210.82598570152467	1645.0404612180212	1637.9379577636719	35406.0	1314.5717163085938	1998.105712890625	209.34178059405195	1.5163149390480974	131.1895286858203	996.6734788666952	999.9999542236328	37619.0	767.1356704711915	1219.0501403808594	140.7023612482972	0.16105781495571136	0.441764771938324	0.3522476255893707	0.22166571694208678
sub-218_T2w	0.4888353834662283	2.542738612260502	0.5481962147246272	628.0914628339233	2.4780266666666666	2.43782	2.62829	2.36797	0.1601498974012279	0.27633596554428336	0.5635141370544887	1.7995567321777344	0.36504205465316764	4.518791861124236e-05	0.003741113359738097	45.09785018685511	18.59552458088807	12.179282473117821	176	256	256	4.824245098846847	9.187067202716314	7.5306591154594535	8.5806650448152	95.63642833634101	50.70994701203155	59.85951969552897	33.23218373821433	1.0	1.0	1.0	831.4311823860777	19.715455776003036	43.98549281316624	38.87672236561775	2796232.0	12.906758934259415	94.88423386216164	40.181726583209034	3.6020872046673915	388.800385229707	2830.9170634044426	2878.05079677701	25614.0	1667.2912079885602	3630.8707562997934	596.5689047828565	1.2233650629456987	152.50484909084702	1539.811479227417	1526.0482427179813	9923.0	1301.001300573349	1840.409956687689	166.09994382425336	1.3609882007123604	104.6078888820867	1004.9304567152802	1000.0782604515553	234949.0	824.4211824953557	1201.5019226074219	116.54995585285187	0.1375018060207367	0.34623584151268005	0.47009405493736267	0.2805635410037525
sub-219_T2w	0.3471845957862077	2.4141058366386825	0.5529802838072309	609.1755281207132	2.30424	2.23567	2.48828	2.18877	0.34390431874365524	0.13278845593332717	0.5233072253230175	1.679561734199524	0.32863789796829224	0.0	0.004635780670073137	16.316714408478944	52.62323742486917	12.533581384101302	176	256	256	8.47330510517539	3.4731647131751027	6.759078097302119	8.330764473555865	46.66005891851402	94.22873928622549	56.357544577932515	28.183835529058037	1.0	1.0	1.0	1600.1789430863287	23.24511134448925	43.81666598422038	39.392455726861954	3081747.0	7.937285855412483	94.36550961434841	35.410608357241934	0.7360841289408095	176.51756427221522	1668.5452221930143	1655.5610435456038	14126.0	1371.2886205017567	2017.2465014755726	195.37859455989937	0.5854277660452221	705.9249751429579	3020.143146110345	3343.361186429858	14570.0	728.2753745891155	4081.9207357168198	962.5936936858783	1.3723270000375383	107.65392191416584	1003.5270217361826	1000.0000265985727	201694.0	815.776601806283	1203.8216880708933	120.03670860781806	0.11684814095497131	0.10596106946468353	0.46881020069122314	0.2480674801886334
sub-220_T2w	0.41182043575553473	3.006250824464729	0.5722357507021936	113.6970757355755	2.5863133333333335	2.52584	2.77329	2.45981	0.14651453887342342	0.4715279103811536	0.381957550745423	1.4475579261779785	0.2912015199661253	0.0	0.0039160393862187	48.13738361578137	15.557260528491664	20.23775736995905	176	256	256	5.9602679778259295	9.746469019173466	7.914639001333296	8.037180007000494	45.34947072635508	21.000156963185056	26.211227577679182	12.284055043497421	1.0	1.0	1.0	680.015301549294	53.332256670714784	110.49061643264798	101.62980193644762	3354067.0	33.993015080690384	213.96973191201687	97.27116434017961	5.279270607715031	334.14643661651724	3516.3871798347664	3691.734569311142	19831.0	2247.9045366458595	4146.973218191415	619.3750854797919	-0.05653905883926935	174.8400518039938	1707.1831631236769	1709.545981027186	33145.0	1415.2502888217568	1994.9708932697772	175.3989253515995	0.40042316315892235	117.36548393555357	994.3990358224262	999.9999984353781	129555.0	779.7438870221376	1189.0570412129164	124.42126942437245	0.1602218747138977	0.45392146706581116	0.47820961475372314	0.23979007899952545
sub-221_T2w	0.7198225336518976	1.8929816180417423	0.5240972613991582	171.243548606448	3.0222433333333334	2.9935	3.21607	2.85716	0.19402830516006733	0.541891543645123	0.26408015119480965	1.6608068943023682	0.5661152064800263	6.711604588052897e-06	0.005092123313792606	27.44975299743539	11.178646930295514	20.34486506906924	176	256	256	4.8636604973038295	6.372268539037091	5.217404889989007	4.416285633626101	52.41325116593311	19.444408912615145	27.766012125223856	11.440376297123311	1.0	1.0	1.0	1273.7744975207088	57.29667608593872	100.66333742727274	93.32602880895138	3786325.0	26.860354840755463	188.98178227245808	119.1778631671428	1.27690298885768	696.5000199382905	4307.881407436729	4583.938821777701	34125.0	2416.746722534299	5441.277494654059	942.4736080752222	0.2487239134000263	257.83504238672424	1709.880936845328	1700.5619551986456	33011.0	1287.7895634621382	2159.3806695193052	266.8651182983802	-0.4147230268936304	246.05061964564464	985.4662121813147	1000.548217818141	35812.0	601.2813769467175	1330.6839056313038	226.55560153261305	0.15510296821594238	0.43531739711761475	0.3635317385196686	0.18410446673974123
sub-222_T2w	0.8367741751917331	1.5273535159315745	0.5391362225795392	562.1088732439799	2.9167799999999997	2.82031	3.14212	2.78791	0.26723640119632003	0.6058100947778399	0.12695350402584005	1.741040825843811	0.3555001020431521	3.5745701504923823e-06	0.0034395270398428065	17.4039490310107	9.651345653066976	38.89582534777462	176	256	256	6.992162529126381	4.988278720439644	6.290068202154266	6.889763356896772	106.24237752776943	34.84258884453247	54.62941139764714	22.803267820639494	1.0	1.0	1.0	2071.020427871655	28.7566278518976	58.9124670859889	48.66434286534786	3126669.0	18.815330654382706	126.13240179419518	67.8800131241954	4.362612538443694	369.01469153662606	4473.91607688696	4663.414545893669	74277.0	3048.3855404526	5199.906986379623	666.9443300713722	-0.31844965397688396	309.95167744560285	1598.5558904416173	1529.3844077587128	178016.0	1208.0139144212008	2172.125394433737	306.594758999432	1.6603613807343551	132.24604904345722	990.9419266302677	1000.9291332066059	12020.0	746.5505085200072	1208.9546809539197	145.27167981051957	0.15984751284122467	0.4251359701156616	0.20216448605060577	0.18420106129349603
sub-225_T2w	0.44483751379625525	2.926230905551765	0.5403150730671336	395.29692506229975	2.5446766666666667	2.46584	2.74934	2.41885	0.14827580858969153	0.40901754071079677	0.4427066506995117	1.7787376642227173	0.28213928341865513	0.0	0.004056295565366516	39.82776566955762	13.679048784383042	14.379372996260525	176	256	256	4.484829240584386	9.311704806909114	7.642836151634437	9.131974407409812	99.16556408174955	48.03795987119973	58.93419984296571	29.59907557594785	1.0	1.0	1.0	2369.604256579134	22.133676435106025	50.64654158342253	43.9507931470871	3372422.0	14.690074883401394	102.11393516510725	54.33697476263746	1.822780276621324	594.5990837526882	3178.913770590335	3350.2925254404545	23877.0	1698.674268834293	4083.004797063768	747.012246769986	0.18365360721733248	171.2261209019802	1624.7457822104739	1622.9546958580613	33090.0	1344.733037771657	1918.4939218964428	174.28926345772584	0.33953686438978714	105.88750806554722	996.7442473084802	999.9999755993485	196869.0	811.4176321774721	1169.9510045349598	109.50506333272588	0.15060189366340637	0.42490625381469727	0.4738832414150238	0.24738521538734268
sub-226_T2w	0.6123410346253906	2.0435550509026434	0.6217284513347431	119.58176649821641	2.649016666666667	2.60749	2.78209	2.55747	0.2478080580545611	0.6109676365977172	0.14122430534772165	1.6493879556655884	0.44082584977149963	0.0	0.002108337038423306	20.05413160445612	10.184812167194016	37.21645490766096	176	256	256	4.855413434244321	5.5364638261223815	4.5064869995596295	3.1275837383121847	45.76800807325329	15.830450294224466	23.08699393485161	7.662523437077073	1.0	1.0	1.0	85.81299501214548	85.5450236588618	195.11442694927447	146.95275604724884	2736388.0	36.963576674461365	518.7522443532944	175.09913751213523	0.3949153347113401	1174.640106115746	5822.4918155350915	5976.198952674866	29439.0	3569.7619250893595	7594.121750235558	1230.8112442645331	0.4757283112951276	357.150473775748	2106.032255235406	2067.0753316879272	101902.0	1563.1085180044174	2783.267168521881	373.35477194724746	2.074986969528954	295.932316219875	1004.6652715750366	1000.5409120321274	7395.0	485.7735215544701	1522.5207077145571	319.8869618307491	0.16259148716926575	0.4118121564388275	0.17480610311031342	0.1361851470082953
sub-227_T2w	0.29548532571291203	2.801814542215004	0.5699121172164173	478.4464028200609	2.4296900000000003	2.36507	2.67556	2.24844	0.4051180154152555	0.1396229622432566	0.4552590223414879	1.570465087890625	0.3916855454444885	0.0	0.00465268460786682	14.917941350571251	48.41734334110282	14.134218636199234	176	256	256	9.734592549551545	4.1345916906794535	7.814879572960333	9.575454478649998	50.55203416066138	102.55873350389521	61.81628184566636	32.33807787244248	1.0	1.0	1.0	1055.9712101597224	20.258977527445523	46.91236659130271	40.69419604539871	2600359.0	13.564732015132904	94.85338342934847	37.57339999705779	0.529720554293533	150.0938846011475	1568.3339810794241	1563.2356240674853	25102.0	1309.8992925833911	1842.2102964669466	160.58242583133045	1.359150145370422	542.2603692930127	2915.857465829592	3171.4542932733893	15453.0	1264.0734387278558	3753.8401038348675	767.0289868347882	0.663384680128217	99.37250290834592	998.9183827990753	1000.0000234097242	160724.0	826.3515054807067	1166.1530294936156	104.4333628979587	0.11267657577991486	0.10941867530345917	0.46049797534942627	0.27208584083030496
sub-228_T2w	0.4711709380414855	2.8056876971197537	0.5691098296218654	368.2837974279945	2.6279	2.56181	2.77115	2.55074	0.19113014789467628	0.414496147532431	0.3943737045728927	1.7318840026855469	0.4433443963527679	0.0	0.00446595910868101	29.755148622845404	13.265832632611183	15.582031883311602	176	256	256	5.055757317851579	8.629394603842293	7.552512023788046	8.972384149670267	88.46892530410028	40.71812432513687	51.3848914945545	24.967624854426354	1.0	1.0	1.0	917.3055108236445	26.23943579927489	60.58219926716658	50.394961416721344	2733776.0	16.598340466618538	124.08759348839521	49.17233091316553	3.058958378614676	465.04581978714873	3359.41573615896	3543.345729611814	38129.0	1934.7465603902938	4148.885186634958	700.8444118872329	0.1575876630102644	191.97779299469482	1643.6410529819036	1630.8369458466768	24799.0	1358.0542191781105	1966.7033652886748	188.98244190688453	0.5217158490804445	105.25423399709136	999.5507855921549	1000.0000181123614	176178.0	815.5034644257278	1181.081913203001	111.45278260363281	0.1534752994775772	0.4283721148967743	0.4662576913833618	0.23533979668674698
sub-230_T2w	0.4649168816065449	2.838402732730302	0.514186741888972	801.0144004347301	2.5952933333333332	2.57717	2.72699	2.48172	0.16772530050298948	0.4106163370621824	0.42165836243482807	2.014420986175537	0.3347561597824096	0.0	0.0027052009327066936	40.35526565231739	15.44319990248329	17.10969552204874	176	256	256	5.050346530438152	9.371828208335076	7.6827178937606275	8.62597894250865	104.08965848182963	49.716446944163785	61.5916601709909	30.968875086979267	1.0	1.0	1.0	1175.993955166098	21.154671891918856	41.923816500124936	36.02075509727001	3522249.0	7.2839754074811935	92.19716817140579	52.02474222825992	2.4562555249242752	548.8379910420906	3244.787517041208	3361.105638369918	20484.0	1990.2564776577055	4095.5897887051105	665.5035599820022	0.13291102358666462	168.4237339087386	1612.8450122348406	1605.3682237118483	22284.0	1347.2361089289188	1909.5689884349702	171.29338769060595	0.19553728363795786	113.02216311486717	995.5787625801112	1000.0000210106373	140929.0	797.5454168766737	1178.2079672813416	115.92846212393259	0.14952005445957184	0.42252781987190247	0.46289095282554626	0.25229080656530056
sub-231_T2w	0.40064353300574	2.960892660328606	0.5239990123144002	688.2050936182727	2.4742333333333333	2.37395	2.70974	2.33901	0.14014150780620066	0.3481342414372561	0.5117242507565433	1.6063061952590942	0.37301039695739746	0.0	0.00566073499215029	54.1084573420856	16.67933125362145	13.696032588083362	176	256	256	4.814460589928119	9.238547829726913	7.466039662935614	8.34511056915181	101.44222446359282	50.95460710545036	61.05095891821463	30.756045185600733	1.0	1.0	1.0	1505.601601208331	21.301060009028753	43.39686242088214	40.489795088768005	3028159.0	13.714285433292389	87.18367168307304	51.771364093961935	2.8980564339716492	480.42362332863433	3112.5943384260436	3298.2856467068195	21192.0	1680.6938431151211	3842.322370253876	685.062794691293	1.2014993440684547	154.43268506545846	1670.8561813804272	1656.7346599325538	18488.0	1402.0979304559528	1992.6244489688424	179.32362143759792	1.3109974203416774	108.68381754606716	999.7073330989043	999.9999795109034	186349.0	803.836718223989	1190.122424595058	119.83032316747888	0.13904109597206116	0.3911442458629608	0.4574793577194214	0.2637992158487474
