bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-209_task-rest_run-01_bold	0.007238833333333334	0.021033190249999997	0	42.148442735271956	1.0804239940167362	1.0453180445606687	0.6066988039846564	326.1773986816406	0.5155402105560281	153	63.75	2.0312555555555556	1.9517633333333333	2.16854	1.9734633333333333	0.0440131	0.009836959652602673	0.04431814327836037	240	68	68	36	5.494798831472187	2.0	3.0	3.0	3.0	13.317115498558547	10.180532594421773	83.96534729003906	48.79166793823242	94721.0	39.47916793823242	271.1291809082031	85.51075744628906	1.014421501581622	145.23945602669826	903.8369140625	880.3417358398438	38243.0	683.8391906738282	1197.961315917969	160.2115478515625	31.365347382612526
sub-209_task-rest_run-02_bold	0.0059222499999999996	0.025618892083333334	0	45.882393936569045	1.0695585302928872	1.0226404412133892	0.599982838186312	383.0124206542969	0.8377888111774927	188	78.33333333333333	2.0160944444444446	1.9253366666666667	2.1463933333333336	1.9765533333333334	0.0507509	0.00976064708083868	0.04450273513793945	240	68	68	36	5.499089148529483	2.0	3.0	3.0	3.0	13.263244406798695	10.928015360416008	79.62728118896484	44.51667022705078	95414.0	34.38333511352539	268.15294036865225	85.68586730957031	1.0410205037627147	141.23632144770346	892.8250122070312	868.433349609375	37773.0	677.52587890625	1186.8384033203126	157.92103576660156	29.340503240789985
sub-209_task-rest_run-03_bold	0.0053281589958159	0.025059787029288707	1	45.68714422348739	1.0622300362184873	1.0132981350840347	0.6010097311818391	387.7355651855469	0.559170634665804	188	78.66108786610879	2.0261	1.9422866666666667	2.1709033333333334	1.9651100000000001	0.0430808	0.003921134863048792	0.041937459260225296	239	68	68	36	5.592031146529875	2.0	3.0	3.0	3.0	12.107921437638346	11.395570312670717	79.65030670166016	43.949790954589844	94861.0	32.7866096496582	270.8744812011719	86.60513305664062	0.9180864576204546	141.5730379305562	889.2734375	867.1171264648438	37149.0	678.04267578125	1177.3221435546875	155.0609130859375	29.891474846284837
sub-209_task-rest_run-04_bold	0.006385397489539748	0.019577504686192466	1	39.41637803731095	1.0733915989495795	1.0277543319327733	0.5979285047048086	443.81768798828125	0.4593574002792188	137	57.32217573221757	1.99214	1.9043	2.1106066666666665	1.9615133333333334	0.060736	0.008933238685131073	0.0456644631922245	239	68	68	36	5.524656788238139	2.0	3.0	3.0	3.0	12.581451173891127	8.641271787411421	77.99380493164062	41.11715316772461	95390.0	34.359832763671875	270.5497848510743	87.67578125	1.0901466399987783	139.85470702679626	894.4019775390625	868.94140625	37757.0	682.6250732421876	1187.8334716796874	157.2821502685547	33.24281220068224
sub-210_task-cardgame_run-01_bold	0.0006756589147286821	0.008829705	0	24.73487224673153	1.0137534542023339	1.0011209810505837	0.5947770003628264	500.3021240234375	0.1634470033553211	58	22.48062015503876	1.8941299999999999	1.7326333333333332	2.0361833333333332	1.9135733333333331	0.0539876	0.003273310838267207	0.046358950436115265	258	68	68	36	5.957848535739603	2.0	3.0	3.0	3.0	18.744378532140935	9.378322654174571	67.2833251953125	37.91860580444336	94112.0	28.286821365356445	221.00968933105457	73.01508331298828	1.0404246237585726	131.2447733546678	881.2150268554688	858.748046875	38591.0	682.7557983398438	1139.8546752929688	144.13540649414062	53.64171537803486
sub-210_task-cardgame_run-02_bold	0.0003006225680933852	0.011501682957198445	1	25.551896534843756	0.9792879029687501	0.9761054039843747	0.586061848302785	500.0625	0.1558755324585132	43	16.731517509727627	1.8775077777777778	1.72678	2.014186666666667	1.8915566666666666	0.0343076	0.007518647704273462	0.04618879407644272	257	68	68	36	6.05147165568909	2.0	3.0	3.0	3.0	15.403708360900094	7.361091962714314	65.63041687011719	37.72373580932617	96844.0	30.50194549560547	212.37684249877927	69.15888214111328	0.8838500757035233	128.85364292120883	873.48193359375	851.2879638671875	36773.0	679.1346313476563	1127.1532958984376	140.67262268066406	49.49675335350912
sub-210_task-cardgame_run-03_bold	0.000705968992248062	0.008054523372093022	0	23.923936450700378	1.0225684977431906	1.0105868904280164	0.5707107635937209	617.9190673828125	0.1485966593494082	41	15.891472868217054	1.7966166666666668	1.6618733333333333	1.9051433333333332	1.8228333333333333	0.028599	0.011860029771924019	0.0480772964656353	258	68	68	36	6.260210185038128	2.0	3.0	3.0	3.0	16.911963915661094	5.022460366128491	61.56517028808594	33.74806213378906	99729.0	29.474418258666994	206.28914489746057	68.934326171875	1.0466392151711705	126.18782748809934	867.0064697265625	844.839111328125	34876.0	685.3672485351562	1108.1986694335938	134.9518585205078	56.86427641019691
sub-210_task-rest_run-01_bold	0.0006035146443514644	0.011649465648535567	1	25.651391053487405	0.9996409531932771	0.989179021932773	0.5892274878527319	488.1966247558594	0.17817782877925098	73	30.543933054393307	1.8759166666666667	1.7161333333333333	2.0070466666666666	1.9045699999999999	0.0417028	0.006278651766479015	0.046479158103466034	239	68	68	36	5.997987468555525	2.0	3.0	3.0	3.0	15.194005072831356	8.411753037291662	66.22406768798828	38.28451919555664	95913.0	29.49623374938965	214.93555908203115	69.83247375488281	0.9042151876512201	131.2320141436809	877.9364013671875	854.8033447265625	37421.0	681.1589965820312	1134.313720703125	142.51312255859375	49.00303905643523
sub-210_task-rest_run-02_bold	0.0009037500000000001	0.018999794291666667	0	27.31994826820086	0.9616498119665265	0.9546693377405852	0.5836799662169987	538.9851684570312	0.2838922330646797	146	60.833333333333336	1.8682911111111113	1.72283	2.0210733333333333	1.86097	0.0341258	0.007158160209655762	0.04625220596790314	240	68	68	36	6.1309006736213965	2.0	3.0	3.0	3.0	15.438737271005127	7.1103135166283575	64.6150131225586	36.49583435058594	97034.0	30.491668701171875	209.02271804809544	68.6943588256836	1.0100525257126547	127.42660208955397	875.9419555664062	853.8333740234375	36726.0	685.2667083740234	1127.8782043457031	139.2653045654297	43.2941360748373
sub-210_task-rest_run-03_bold	0.0003612605042016807	0.012525654243697478	2	25.55976185970466	0.984899635400845	0.9796991134599151	0.5810040319880574	503.4423522949219	0.16887434463568468	65	27.310924369747898	1.8418688888888892	1.6808100000000001	1.9723733333333333	1.8724233333333336	0.0240192	0.009106747806072235	0.04597506299614906	238	68	68	36	6.1061827359638405	2.0	3.0	3.0	3.0	15.090565128142885	7.699567361620659	64.38016510009766	37.41596984863281	98153.0	29.046220779418945	209.20000915527334	67.91146850585938	1.0751099912728712	127.08020308488847	868.7193603515625	846.5294799804688	36091.0	679.6008911132812	1118.9811401367188	138.6328887939453	48.73901813698467
sub-210_task-rest_run-04_bold	0.0009934309623430963	0.013701269748953977	1	25.03271367336134	0.9683805647478989	0.9693777559243697	0.5787476247588882	546.2240600585938	0.1934329688260231	71	29.707112970711297	1.820648888888889	1.6642866666666667	1.94412	1.85354	0.0284635	0.009425184689462185	0.047429364174604416	239	68	68	36	6.2088896314200355	2.0	3.0	3.0	3.0	15.90431854045341	7.3075553088127405	63.4449577331543	35.8953971862793	98314.0	28.3933048248291	209.22593688964844	68.94667053222656	1.0296551706716306	125.94056121844196	867.2954711914062	845.5355224609375	35767.0	681.4	1113.2974975585937	136.17953491210938	48.62050876498688
